id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,freetogame_profile_url
42,Spellsworn,https://www.freetogame.com/g/42/thumbnail.jpg,A free-to-play arena battle game developed and published by Frogsong Studios AB.,https://www.freetogame.com/open/spellsworn,MOBA,PC (Windows),Frogsong Studios AB,Frogsong Studios AB,2018-03-13,https://www.freetogame.com/spellsworn
43,Z1 Battle Royale,https://www.freetogame.com/g/43/thumbnail.jpg,A highly competitive free-to-play battle royale shooter.,https://www.freetogame.com/open/z1-battle-royale,Shooter,PC (Windows),Daybreak Game Company,Daybreak Game Company,2018-02-28,https://www.freetogame.com/z1-battle-royale
44,Tale Of Toast,https://www.freetogame.com/g/44/thumbnail.jpg,"A free-to-play open world MMO inspired by classic, core MMOs. ",https://www.freetogame.com/open/tale-of-toast,MMORPG,PC (Windows),Toasty Leaf AB,Toasty Leaf AB,2018-02-23,https://www.freetogame.com/tale-of-toast
47,Bombtag,https://www.freetogame.com/g/47/thumbnail.jpg,A free-to-play multiplayer Bomberman-inspired game.,https://www.freetogame.com/open/bombtag,Strategy,PC (Windows),David Schneider,David Schneider,2018-02-12,https://www.freetogame.com/bombtag
48,Ironsight,https://www.freetogame.com/g/48/thumbnail.jpg,A free-to-play futuristic shooter published by Aeria Games.,https://www.freetogame.com/open/ironsight,Shooter,PC (Windows),Aeria Games,Wiple Games,2018-02-01,https://www.freetogame.com/ironsight
49,Dead Maze,https://www.freetogame.com/g/49/thumbnail.jpg,A free-to-play 2D isometric MMO full of zombies.,https://www.freetogame.com/open/dead-maze,MMORPG,PC (Windows),801,801,2018-02-13,https://www.freetogame.com/dead-maze
316,Scions of Fate,https://www.freetogame.com/g/316/thumbnail.jpg,A friendly free to play MMORPG with easy to pick up controls.,https://www.freetogame.com/open/scions-of-fate,MMORPG,PC (Windows),NETGAME Inc,MGAME Corporation,2018-01-30,https://www.freetogame.com/scions-of-fate
342,My Soul,https://www.freetogame.com/g/342/thumbnail.jpg,A free-to-play ARPG distributed by GameSpirit.,https://www.freetogame.com/open/my-soul,MMORPG,Web Browser,Gamesprite,Gamesprite,2018-01-01,https://www.freetogame.com/my-soul
22,Wild Terra Online,https://www.freetogame.com/g/22/thumbnail.jpg,A medieval sandbox MMO designed with core players in mind.,https://www.freetogame.com/open/wild-terra-online,MMORPG,PC (Windows),Juvty Worlds Ltd.,Juvty Worlds Ltd.,2017-12-18,https://www.freetogame.com/wild-terra-online
51,Global Adventures,https://www.freetogame.com/g/51/thumbnail.jpg,A free-to-play MMORPG developed by PixelSoft and Published by SubaGames.,https://www.freetogame.com/open/global-adventures,MMORPG,PC (Windows),SubaGames,PixelSoft,2017-12-29,https://www.freetogame.com/global-adventures
52,Closers,https://www.freetogame.com/g/52/thumbnail.jpg,"A free-to-play episodic anime beat-em-up developed 
by Naddic Games and published by 
En Masse Entertainment. ",https://www.freetogame.com/open/closers,MMORPG,PC (Windows),En Masse Entertainment,Naddic Games,2017-12-19,https://www.freetogame.com/closers
322,La Tale Evolved,https://www.freetogame.com/g/322/thumbnail.jpg,A 2D side-scrolling fantasy MMORPG with anime-inspired graphics.,https://www.freetogame.com/open/la-tale,MMORPG,PC (Windows),Papaya Play,Actoz Soft,2017-11-17,https://www.freetogame.com/la-tale
120,Luna Online: Reborn,https://www.freetogame.com/g/120/thumbnail.jpg,"A free-to-play, anime themed fantasy MMORPG and a remake of the previous Luna MMO! ",https://www.freetogame.com/open/luna-online,MMORPG,PC (Windows),Suba Games,Suba Games,2017-10-17,https://www.freetogame.com/luna-online
58,The Ultimatest Battle,https://www.freetogame.com/g/58/thumbnail.jpg,A free-to-play 2D platform game that pits two teams of players against each other in a variety of modes.,https://www.freetogame.com/open/the-ultimatest-battle,Fighting,PC (Windows),Ediogames,Ediogames,2017-09-12,https://www.freetogame.com/the-ultimatest-battle
59,Insidia,https://www.freetogame.com/g/59/thumbnail.jpg,"A free-to-play tactical, turn-based dueling game developed and published by Bad Seed. ",https://www.freetogame.com/open/insidia,Strategy,PC (Windows),Bad Seed,Bad Seed,2017-09-07,https://www.freetogame.com/insidia
30,Quake Champions,https://www.freetogame.com/g/30/thumbnail.jpg,"Quake Champions is a callback to the early days of the Quake IP, featuring the fast-paced action that made the IP popular over two decades ago. ",https://www.freetogame.com/open/quake-champions,Shooter,PC (Windows),Bethesda Softworks,id Software,2017-08-22,https://www.freetogame.com/quake-champions
354,Gods Origin Online,https://www.freetogame.com/g/354/thumbnail.jpg,A free-to-play browser-based RPG from VivaGames in which players take on the role of human summoners that call deities from the Astral Realm back in time.,https://www.freetogame.com/open/gods-origin,MMORPG,Web Browser,VivaGame,VivaGame,2017-08-29,https://www.freetogame.com/gods-origin
61,Black Squad,https://www.freetogame.com/g/61/thumbnail.jpg,A free-to-play military FPS developed by NS STUDIO and published by NEOWIZ.,https://www.freetogame.com/open/black-squad,Shooter,PC (Windows),NEOWIZ,NS Studio,2017-07-28,https://www.freetogame.com/black-squad
64,Secret World Legends,https://www.freetogame.com/g/64/thumbnail.jpg,A free-to-play reboot of The Secret World.,https://www.freetogame.com/open/secret-world-legends,MMORPG,PC (Windows),Funcom,Funcom,2017-07-31,https://www.freetogame.com/secret-world-legends
63,Argo,https://www.freetogame.com/g/63/thumbnail.jpg,A tactical first-person shooter from the Arma 3 developer.,https://www.freetogame.com/open/argo,Shooter,PC (Windows),Bohemia Interactive,Bohemia Interactive,2017-06-22,https://www.freetogame.com/argo
65,Pixel Worlds,https://www.freetogame.com/g/65/thumbnail.jpg,"A free-to-play, side-scroller MMO sandbox game developed and published by Kukouri Mobile Entertainment. ",https://www.freetogame.com/open/pixel-worlds,MMORPG,PC (Windows),Kukouri Mobile Entertainment,Kukouri Mobile Entertainment,2017-06-09,https://www.freetogame.com/pixel-worlds
55,Deceit,https://www.freetogame.com/g/55/thumbnail.jpg,"A free-to-play multiplayer first-person shooter set 
in an asylum! ",https://www.freetogame.com/open/deceit,Shooter,PC (Windows),Automaton,Automaton,2017-05-03,https://www.freetogame.com/deceit
66,Gwent: The Witcher Card Game,https://www.freetogame.com/g/66/thumbnail.jpg,A free-to-play card game based on CD Projekt Red's popular Witcher franchise.,https://www.freetogame.com/open/gwent,Card Game,PC (Windows),CD Projekt Red,CD Projekt Red,2017-05-24,https://www.freetogame.com/gwent
67,Awesomenauts,https://www.freetogame.com/g/67/thumbnail.jpg,A 3v3 2D battle arena Developed by Ronimo games.,https://www.freetogame.com/open/awesomenauts,MOBA,PC (Windows),Ronimo Games,Ronimo Games,2017-05-24,https://www.freetogame.com/awesomenauts
37,Crusaders Of Light,https://www.freetogame.com/g/37/thumbnail.jpg,A cross-platform MMORPG available on PC and mobile devices.,https://www.freetogame.com/open/crusaders-of-light,MMORPG,PC (Windows),Hong Kong Netease Interactive Entertainment Limited,Hong Kong Netease Interactive Entertainment Limited,2017-04-20,https://www.freetogame.com/crusaders-of-light
70,Alien Swarm: Reactive Drop,https://www.freetogame.com/g/70/thumbnail.jpg,A free-to-play top-down tactical co-op expansion on the Alien swarm game and Source SDK.,https://www.freetogame.com/open/alien-swarm-reactive-drop,Shooter,PC (Windows),Reactive Drop,Reactive Drop,2017-04-20,https://www.freetogame.com/alien-swarm-reactive-drop
71,Catan Universe,https://www.freetogame.com/g/71/thumbnail.jpg,A free-to-play strategy game based on the classic board and card games.,https://www.freetogame.com/open/catan-universe,Card Game,PC (Windows),United Soft Media,Exozet,2017-04-25,https://www.freetogame.com/catan-universe
72,Krosmaga,https://www.freetogame.com/g/72/thumbnail.jpg,"A free-to-play CCG/tower defense hybrid developed 
by Ankama Studio and published by 
Ankama Games. ",https://www.freetogame.com/open/krosmaga,Card Game,PC (Windows),Ankama Games,Ankama Studio,2017-04-12,https://www.freetogame.com/krosmaga
355,Chronicles of Eidola,https://www.freetogame.com/g/355/thumbnail.jpg,A free-to-play 3D Browser RPG from AMZGame.,https://www.freetogame.com/open/chronicles-of-eidola,MMORPG,Web Browser,AMZ Games,AMZ Games,2017-04-10,https://www.freetogame.com/chronicles-of-eidola
358,Hunter X Hunter Online,https://www.freetogame.com/g/358/thumbnail.jpg,A free-to-play browser MMORPG based on the popular manga and anime.,https://www.freetogame.com/open/hunter-x-hunter-online,MMORPG,Web Browser,Unigame,Unigame,2017-04-00,https://www.freetogame.com/hunter-x-hunter-online
77,Revelation Online,https://www.freetogame.com/g/77/thumbnail.jpg,A free-to-play fantasy MMO developed by NetEase and published by My.com.,https://www.freetogame.com/open/revelation-online,MMORPG,PC (Windows),My.com,NetEase,2017-03-06,https://www.freetogame.com/revelation-online
87,MU Legend,https://www.freetogame.com/g/87/thumbnail.jpg,A free-to-play MMORPG developed by Webzen and the followup to MU Online.,https://www.freetogame.com/open/mu-legend,MMORPG,PC (Windows),VALOFE,VALOFE,2017-03-23,https://www.freetogame.com/mu-legend
421,Therian Saga,https://www.freetogame.com/g/421/thumbnail.jpg,A browser-based sandbox MMORPG with a complex crafting system.,https://www.freetogame.com/open/therian-saga,MMORPG,"PC (Windows), Web Browser",Gameforge,Virtys,2017-03-27,https://www.freetogame.com/therian-saga
69,Cabals: Card Blitz,https://www.freetogame.com/g/69/thumbnail.jpg,A free-to-play game developed by Kyy Games and published by BISBOG SA.,https://www.freetogame.com/open/cabals-card-blitz,Card Game,PC (Windows),BISBOG SA,Kyy Games,2017-02-08,https://www.freetogame.com/cabals-card-blitz
82,Line of Sight,https://www.freetogame.com/g/82/thumbnail.jpg,"Free FPS game described as ""Bioshock meets Call of Duty""! ",https://www.freetogame.com/open/line-of-sight,Shooter,PC (Windows),BlackSpot Entertainment,BlackSpot Entertainment,2017-01-31,https://www.freetogame.com/line-of-sight
83,Heavy Metal Machines,https://www.freetogame.com/g/83/thumbnail.jpg,A free-to-play multiplayer vehicular combat game based in a post-apocalyptic world.,https://www.freetogame.com/open/heavy-metal-machines,MOBA,PC (Windows),Hoplon,Hoplon,2017-01-31,https://www.freetogame.com/heavy-metal-machines
343,Dragon Awaken,https://www.freetogame.com/g/343/thumbnail.jpg,"A free-to-play, browser-based fantasy RPG developed 
by Game Hollywood and published by 
Proficient City.",https://www.freetogame.com/open/dragon-awaken,MMORPG,Web Browser,Proficient city,Game Hollywood,2017-01-03,https://www.freetogame.com/dragon-awaken
85,Infestation: The New Z,https://www.freetogame.com/g/85/thumbnail.jpg,"A re-work of the open world zombie shooter game Infestation: Survivor Stories (or as it was formerly known ""The War Z"").",https://www.freetogame.com/open/infestation-new-z,Shooter,PC (Windows),OP Productions LLC,Fredaikis AB,2016-11-22,https://www.freetogame.com/infestation-new-z
92,One Tower,https://www.freetogame.com/g/92/thumbnail.jpg,"A unique 1v1 MOBA known as a ""micro-moba"" developed and published by SkyReacher following a successful Kickstarter. ",https://www.freetogame.com/open/one-tower,MOBA,PC (Windows),SkyReacher Entertainment,SkyReacher Entertainment,2016-11-11,https://www.freetogame.com/one-tower
88,Shadowverse,https://www.freetogame.com/g/88/thumbnail.jpg,A free-to-play strategic CCG developed and published by Cygamesm the creators of Rage of Bahamut and Granblu Fantasy.,https://www.freetogame.com/open/shadowverse,Card Game,PC (Windows),"Cygames, Inc.","Cygames, Inc.",2016-10-28,https://www.freetogame.com/shadowverse
89,AdventureQuest 3D,https://www.freetogame.com/g/89/thumbnail.jpg,A free to play cross-platform MMORPG from the creators of the original 2D RPG game.,https://www.freetogame.com/open/adventurequest-3d,MMORPG,PC (Windows),Artix Entertainment,Artix Entertainment,2016-10-19,https://www.freetogame.com/adventurequest-3d
93,Riding Club Championships,https://www.freetogame.com/g/93/thumbnail.jpg,An online competitive horse riding game inspired by traditional equestrian disciplines.,https://www.freetogame.com/open/riding-club-championships,Racing,PC (Windows),Artplant,Artplant,2016-09-27,https://www.freetogame.com/riding-club-championships
94,Battlerite,https://www.freetogame.com/g/94/thumbnail.jpg,A free-to-play team arena brawler developed by Stunlock Studios. Players play as one of several available champions on teams in 2v2 or 3v3 matches.,https://www.freetogame.com/open/battlerite,MOBA,PC (Windows),Stunlock Studios,Stunlock Studios,2016-09-21,https://www.freetogame.com/battlerite
95,Paladins,https://www.freetogame.com/g/95/thumbnail.jpg,"A free-to-play team-based shooter developed and published by Hi-Rez Games, the creators of SMITE. ",https://www.freetogame.com/open/paladins,Shooter,PC (Windows),Hi-Rez Studios,Hi-Rez Studios,2016-09-16,https://www.freetogame.com/paladins
99,Star Crusade,https://www.freetogame.com/g/99/thumbnail.jpg,A free-to-play sci-fi themed collectable card game developed and published by ZiMAD inc.,https://www.freetogame.com/open/star-crusade,Card Game,PC (Windows),"ZiMAD, Inc.","ZiMAD, Inc.",2016-09-08,https://www.freetogame.com/star-crusade
344,Omega Zodiac,https://www.freetogame.com/g/344/thumbnail.jpg,A Greek and Norse mythology based free-to-play action MMO developed and published by Proficient City and Game Hollywood.,https://www.freetogame.com/open/omega-zodiac,MMORPG,Web Browser,Proficient City,Game Hollywood,2016-08-25,https://www.freetogame.com/omega-zodiac
102,The Elder Scrolls: Legends,https://www.freetogame.com/g/102/thumbnail.jpg,A free-to-play CCG based on The Elder Scrolls franchise.,https://www.freetogame.com/open/elder-scrolls-legends,Card Game,PC (Windows),Bethesda Softworks,Bethesda Softworks,2016-08-04,https://www.freetogame.com/elder-scrolls-legends
106,Riders of Icarus,https://www.freetogame.com/g/106/thumbnail.jpg,"A free-to-play action MMORPG featuring mounted, in-air combat. ",https://www.freetogame.com/open/riders-of-icarus,MMORPG,PC (Windows),VALOFE,WeMade,2016-07-06,https://www.freetogame.com/riders-of-icarus
365,Naruto Online,https://www.freetogame.com/g/365/thumbnail.jpg,"A free-to-play MMO based on the popular anime series and manga, developed 
by Bandai Namco Entertainment. ",https://www.freetogame.com/open/naruto-online,MMORPG,Web Browser,OAS Games,Bandai Namco,2016-07-20,https://www.freetogame.com/naruto-online
62,Kritika: REBOOT,https://www.freetogame.com/g/62/thumbnail.jpg,A free-to-play hack-and-slash MMORPG with both a single-player adventure combat from En Masse Entertainment and ALL-M Co.,https://www.freetogame.com/open/kritika,MMORPG,PC (Windows),ALLM Co.,ALLM Co.,2016-06-08,https://www.freetogame.com/kritika
108,Zula,https://www.freetogame.com/g/108/thumbnail.jpg,A free-to-play online FPS developed and published by IDC/Games.,https://www.freetogame.com/open/zula,Shooter,PC (Windows),IDC/Games,IDC/Games,2016-06-23,https://www.freetogame.com/zula
109,LuckCatchers,https://www.freetogame.com/g/109/thumbnail.jpg,A free-to-play sandbox sim based on the novels of fantasy and steam-punk author A. Pehov.,https://www.freetogame.com/open/luckcatchers,MMORPG,PC (Windows),DiP Online,DiP Online,2016-06-15,https://www.freetogame.com/luckcatchers
110,UFO Online: Invasion,https://www.freetogame.com/g/110/thumbnail.jpg,"A free-to-play post-apocalyptic, turn-based tactical combat 
MMO developed by Bad Pixel. ",https://www.freetogame.com/open/ufo-online-invasion,MMORPG,PC (Windows),Bad Pixel,Bad Pixel,2016-06-08,https://www.freetogame.com/ufo-online-invasion
367,SAO’s Legend,https://www.freetogame.com/g/367/thumbnail.jpg,A free-to-play browser-based MMO based on the popular anime Sword Art Online.,https://www.freetogame.com/open/saos-legend,MMORPG,Web Browser,GameSprite,Raycreator Inc.,2016-06-24,https://www.freetogame.com/saos-legend
112,Weapons Of Mythology,https://www.freetogame.com/g/112/thumbnail.jpg,A 3D free-to-play fantasy MMORPG published by IDC/Games.,https://www.freetogame.com/open/weapons-of-mythology,MMORPG,PC (Windows),IDC/Games,Gamemag,2016-06-07,https://www.freetogame.com/weapons-of-mythology
116,Tree of Savior,https://www.freetogame.com/g/116/thumbnail.jpg,"A fantasy 3D MMORPG with a massive freedom of choice, cute looking characters and a distinct art style. ",https://www.freetogame.com/open/tree-of-savior,MMORPG,PC (Windows),IMC Games,IMC Games,2016-05-10,https://www.freetogame.com/tree-of-savior
118,Starbreak,https://www.freetogame.com/g/118/thumbnail.jpg,"A Roguelike MMORPG with MetroidVania-style platformer 
gameplay! Castlevania and Metroid fans will 
love this game! ",https://www.freetogame.com/open/starbreak,MMORPG,"PC (Windows), Web Browser",Crunchy Games,Crunchy Games,2016-05-10,https://www.freetogame.com/starbreak
119,Fantasy Tales Online,https://www.freetogame.com/g/119/thumbnail.jpg,"A free-to-play, retro MMO featuring puzzles, a rich crafting system and Randomly generated dungeons! ",https://www.freetogame.com/open/fantasy-tales-online,MMORPG,PC (Windows),Cold Tea Studio,Cold Tea Studio,2016-05-06,https://www.freetogame.com/fantasy-tales-online
370,Dragon Blood,https://www.freetogame.com/g/370/thumbnail.jpg,"A free-to-play browser MMORPG from 101XP, you'll harness your unique power and the blood of dragons that flows through your veins! ",https://www.freetogame.com/open/dragon-blood,MMORPG,Web Browser,101XP,101XP,2016-04-16,https://www.freetogame.com/dragon-blood
371,League of Angels 2,https://www.freetogame.com/g/371/thumbnail.jpg,A free to play browser MMORPG that captures all the beauty and elegance of its predecessor.,https://www.freetogame.com/open/league-angels-2,MMORPG,Web Browser,GTArcade,GTArcade,2016-04-06,https://www.freetogame.com/league-angels-2
117,Astral Heroes,https://www.freetogame.com/g/117/thumbnail.jpg,A free-to-play collectable card game from the creators of Astral Masters.,https://www.freetogame.com/open/astral-heroes,Card Game,PC (Windows),Apus Software,Apus Software,2016-03-15,https://www.freetogame.com/astral-heroes
124,Holodrive,https://www.freetogame.com/g/124/thumbnail.jpg,"A free-to-play 2D multiplayer shooter developed by BitCake Studio and published by Versus Evil in which players play as customizable robots or ""Dummys"". ",https://www.freetogame.com/open/holodrive,Shooter,PC (Windows),Versus Evil,BitCake Studio,2016-03-24,https://www.freetogame.com/holodrive
304,Cabal Online,https://www.freetogame.com/g/304/thumbnail.jpg,A free to play fast-paced skill-based MMORPG in a stunning world!,https://www.freetogame.com/open/cabal-online,MMORPG,PC (Windows),ESTsoft,ESTsoft,2016-02-17,https://www.freetogame.com/cabal-online
125,Atom Universe,https://www.freetogame.com/g/125/thumbnail.jpg,A free-to-play multiplayer online social Virtual World set in a theme park.,https://www.freetogame.com/open/atom-universe,Social,PC (Windows),Atom Republic,Atom Republic,2016-02-27,https://www.freetogame.com/atom-universe
128,Spellweaver,https://www.freetogame.com/g/128/thumbnail.jpg,"A free-to-play multiplayer online collectible card 
game that requires deep strategic and 
thinking.",https://www.freetogame.com/open/spellweaver,Card Game,PC (Windows),Dream Reactor,Dream Reactor,2016-02-02,https://www.freetogame.com/spellweaver
374,Clash of Avatars,https://www.freetogame.com/g/374/thumbnail.jpg,"A free to play 3D browser MMORPG with powerful Avatars, 50 mounts, 
and several loyal pets.",https://www.freetogame.com/open/clash-of-avatars,MMORPG,Web Browser,AMZgame,AMZgame,2016-01-19,https://www.freetogame.com/clash-of-avatars
134,War Trigger 3,https://www.freetogame.com/g/134/thumbnail.jpg,"A MMO shooter with infantry, vehicle, and air combat across massive maps! ",https://www.freetogame.com/open/wt3,Shooter,PC (Windows),Rocketeer Games,Rocketeer Games,2015-12-23,https://www.freetogame.com/wt3
136,VEGA Conflict,https://www.freetogame.com/g/136/thumbnail.jpg,A Cross-Platform free to play 2D sci-fi strategy MMO.,https://www.freetogame.com/open/vega-conflict,Strategy,PC (Windows),KIXEYE,KIXEYE,2015-12-15,https://www.freetogame.com/vega-conflict
137,Metal War Online: Retribution,https://www.freetogame.com/g/137/thumbnail.jpg,A high-speed multiplayer online concept car shooter game with racing elements!,https://www.freetogame.com/open/metal-war-online,Shooter,PC (Windows),GDT Limited,GDT Limited,2015-12-11,https://www.freetogame.com/metal-war-online
139,Immortal Empire,https://www.freetogame.com/g/139/thumbnail.jpg,A free to play multiplayer strategy RPG developed by Tactic Studios.,https://www.freetogame.com/open/immortal-empire,MMORPG,PC (Windows),Tactic Studios Inc.,Tactic Studios Inc.,2015-12-03,https://www.freetogame.com/immortal-empire
222,MechWarrior Online,https://www.freetogame.com/g/222/thumbnail.jpg,A free-to-play PvP game that's a faithful adaptation of the popular MechWarrior strategy board games.,https://www.freetogame.com/open/mechwarrior-online,Shooter,PC (Windows),Piranha Games Inc.,Piranha Games Inc.,2015-12-10,https://www.freetogame.com/mechwarrior-online
7,Armored Warfare,https://www.freetogame.com/g/7/thumbnail.jpg,A modern team-based MMO tank game from Obsidian Entertainment.,https://www.freetogame.com/open/armored-warfare,Shooter,PC (Windows),My.com (Mail.ru Group),Obsidian Entertainment,2015-10-08,https://www.freetogame.com/armored-warfare
149,America’s Army: Proving Grounds,https://www.freetogame.com/g/149/thumbnail.jpg,"Take a first person shooter, have the game developed by the U.S. Army and you’ve got America’s Army.",https://www.freetogame.com/open/americas-army,Shooter,PC (Windows),U.S. Army,U.S. Army,2015-10-01,https://www.freetogame.com/americas-army
346,One Piece Online 2,https://www.freetogame.com/g/346/thumbnail.jpg,"A free-to-play, browser-based 2D MMORPG based on the immensely popular One Piece franchise.",https://www.freetogame.com/open/one-piece-online-2,MMORPG,Web Browser,JoyGames,JoyGames,2015-09-25,https://www.freetogame.com/one-piece-online-2
97,Otherland,https://www.freetogame.com/g/97/thumbnail.jpg,A free-to-play MMO based on the popular novels by Tad Williams.,https://www.freetogame.com/open/otherland,MMORPG,PC (Windows),GmbH,Drago Entertainment,2015-09-10,https://www.freetogame.com/otherland
121,Forza Motorsport 6: Apex,https://www.freetogame.com/g/121/thumbnail.jpg,A free-to-play MMO racing game that comes from makers of one of the most popular video game racing series ever.,https://www.freetogame.com/open/forza-motorsport-6-apex,Racing,PC (Windows),Microsoft,Turn 10,2015-09-15,https://www.freetogame.com/forza-motorsport-6-apex
383,Legends of Honor,https://www.freetogame.com/g/383/thumbnail.jpg,A free to play browser based medieval fantasy 2D MMORTS.,https://www.freetogame.com/open/legends-of-honor,Strategy,Web Browser,Goodgame Empire,Goodgame Studios,2015-08-20,https://www.freetogame.com/legends-of-honor
384,Felspire,https://www.freetogame.com/g/384/thumbnail.jpg,A free-to-play 2D browser-based fantasy MMORPG with plenty of dungeons and world bosses to slay.,https://www.freetogame.com/open/felspire,MMORPG,Web Browser,37Games,37Games Entertainment,2015-08-07,https://www.freetogame.com/felspire
152,WARMODE,https://www.freetogame.com/g/152/thumbnail.jpg,"A Free to play multiplayer online shooter. Sight in enemies to master Headshots, Double Kills and Triple Kills! ",https://www.freetogame.com/open/warmode,Shooter,PC (Windows),WARTEAM,WARTEAM,2015-08-26,https://www.freetogame.com/warmode
154,Sphere 3: Enchanted World,https://www.freetogame.com/g/154/thumbnail.jpg,A fantasy action MMORPG with a non-target combat system.,https://www.freetogame.com/open/sphere-3,MMORPG,PC (Windows),NIKITA ONLINE,NIKITA ONLINE,2015-08-18,https://www.freetogame.com/sphere-3
157,Fishing Planet,https://www.freetogame.com/g/157/thumbnail.jpg,A Free to play realistic online first-person multiplayer fishing simulator!,https://www.freetogame.com/open/fishing-planet,Sports,PC (Windows),Fishing Planet LLC,Fishing Planet LLC,2015-08-11,https://www.freetogame.com/fishing-planet
386,Aberoth,https://www.freetogame.com/g/386/thumbnail.jpg,A free to play 8-bit MMORPG with retro graphics and MUD-like interface.,https://www.freetogame.com/open/aberoth,MMORPG,Web Browser,Jarbit,Jarbit,2015-07-17,https://www.freetogame.com/aberoth
159,Codename CURE,https://www.freetogame.com/g/159/thumbnail.jpg,"A free to play 3D MMOFPS featuring cooperative play, and objective-based missions.",https://www.freetogame.com/open/codename-cure,Shooter,PC (Windows),Hoobalugalar_X,Hoobalugalar_X,2015-07-18,https://www.freetogame.com/codename-cure
161,Skyforge,https://www.freetogame.com/g/161/thumbnail.jpg,A impressive Free to play MMORPG where you can become a god!,https://www.freetogame.com/open/skyforge,MMORPG,PC (Windows),My.com,Allods Team & Obsidian Entertainment Collaboration,2015-07-16,https://www.freetogame.com/skyforge
163,Card Hunter,https://www.freetogame.com/g/163/thumbnail.jpg,"A free online collectible card game which blends together role-playing, card play and tactical combat. ",https://www.freetogame.com/open/card-hunter,Card Game,"PC (Windows), Web Browser",Blue Manchu,Blue Manchu,2015-07-14,https://www.freetogame.com/card-hunter
104,Fallout Shelter,https://www.freetogame.com/g/104/thumbnail.jpg,A free-to-play simulation game based on Bethesda Game Studios' popular Fallout franchise.,https://www.freetogame.com/open/fallout-shelter,Strategy,PC (Windows),Bethesda Game Studios,Bethesda Game Studios,2015-06-14,https://www.freetogame.com/fallout-shelter
388,Lord’s Road,https://www.freetogame.com/g/388/thumbnail.jpg,A free-to-play 2D browser-based fantasy MMORPG that features two playable classes.,https://www.freetogame.com/open/lords-road,MMORPG,Web Browser,AMZGame,AMZGame,2015-06-03,https://www.freetogame.com/lords-road
167,Salem,https://www.freetogame.com/g/167/thumbnail.jpg,"A free-to-play, sandbox type MMO based on the times and trials of living.",https://www.freetogame.com/open/salem,MMORPG,PC (Windows),Mortal Moments,John Carver,2015-06-19,https://www.freetogame.com/salem
168,Heroes of the Storm,https://www.freetogame.com/g/168/thumbnail.jpg,A free to play MOBA developed by Blizzard Entertainment.,https://www.freetogame.com/open/heroes-of-the-storm,MOBA,PC (Windows),Blizzard Entertainment,Blizzard Entertainment,2015-06-02,https://www.freetogame.com/heroes-of-the-storm
169,Dirty Bomb,https://www.freetogame.com/g/169/thumbnail.jpg,A free-to-play first person shooter multiplayer game set in a post-apocalyptic London.,https://www.freetogame.com/open/dirty-bomb,Shooter,PC (Windows),"
Warchest Ltd.",Splash Damage,2015-06-01,https://www.freetogame.com/dirty-bomb
357,Vikings: War Of Clans,https://www.freetogame.com/g/357/thumbnail.jpg,A free-to-play MMO strategy game developed and published by Plarium.,https://www.freetogame.com/open/vikings-war-of-clans,Strategy,Web Browser,Plarium,Plarium,2015-04-15,https://www.freetogame.com/vikings-war-of-clans
391,Star Trek: Alien Domain,https://www.freetogame.com/g/391/thumbnail.jpg,A free to play browser based 2D strategy MMO set in the Stark Trek universe.,https://www.freetogame.com/open/star-trek-alien-domain,Strategy,Web Browser,GameSamba,GameSamba,2015-04-07,https://www.freetogame.com/star-trek-alien-domain
173,Block N Load,https://www.freetogame.com/g/173/thumbnail.jpg,A free-to-play multiplayer online shooter game that looks like a mix of Minecraft and Team Fortress 2.,https://www.freetogame.com/open/block-n-load,Shooter,PC (Windows),Jagex,"Jagex, Artplant",2015-04-30,https://www.freetogame.com/block-n-load
175,Survarium,https://www.freetogame.com/g/175/thumbnail.jpg,A free to play post-apocalyptic online FPS game.,https://www.freetogame.com/open/survarium,Shooter,PC (Windows),Vostok Games,Vostok Games,2015-04-02,https://www.freetogame.com/survarium
177,Dungeon Fighter Online,https://www.freetogame.com/g/177/thumbnail.jpg,A free to play arcade-style side-scrolling action game mixed with RPG elements.,https://www.freetogame.com/open/dungeon-fighter-online,Fighting,PC (Windows),Neople,Neople (Subsidiary of Nexon),2015-03-24,https://www.freetogame.com/dungeon-fighter-online
56,Grimoire: Manastorm,https://www.freetogame.com/g/56/thumbnail.jpg,A free-to-play multiplayer FPS... with wizards.,https://www.freetogame.com/open/grimoire-manastorm,Shooter,PC (Windows),Omniconnection,Omniconnection,2015-02-04,https://www.freetogame.com/grimoire-manastorm
373,StarColony,https://www.freetogame.com/g/373/thumbnail.jpg,A free-to-play browser MMO strategy game that puts you in command of a rapidly growing city on a dangerous alien world.,https://www.freetogame.com/open/starcolony,Strategy,Web Browser,Eiyland LLC,Eiyland LLC,2015-01-01,https://www.freetogame.com/starcolony
394,One Piece Online,https://www.freetogame.com/g/394/thumbnail.jpg,One Piece Online is a 2D Tower Defense Action MMO!,https://www.freetogame.com/open/one-piece-online,MMORPG,Web Browser,JoyGames,JoyGames,2015-01-22,https://www.freetogame.com/one-piece-online
179,Transformice,https://www.freetogame.com/g/179/thumbnail.jpg,A cute little free-to-play MMO platformer.,https://www.freetogame.com/open/transformice,Fantasy,"PC (Windows), Web Browser",Atelier 801,Atelier 801,2015-01-30,https://www.freetogame.com/transformice
